iso3c,year,gdp_percap
MRT,2005,2638.741454
MRT,2004,2414.338631
MRT,2013,3759.861442
MRT,2014,3890.761881
MRT,1999,2206.120506
MRT,1997,2062.144022
MRT,2001,2204.245271
MRT,1998,2079.247916
MRT,2.00E+03,2178.985893
MRT,2003,2289.393079
MLT,2010,27862.77616
MLT,1996,13675.70325
MLT,1992,10576.40365
MLT,1998,15852.50264
MLT,1995,12907.74513
MLT,2009,26166.38674
MLT,1993,11200.79235
MLT,2001,19666.27416
MLT,1997,15119.63107
MLT,1999,16962.28291
MLT,2005,22232.45822
MLT,2006,23237.18226
MLT,1990,9337.90547
MLT,1991,9979.768997
MLT,2012,29645.16
MLT,2.00E+03,19410.80572
MLT,1994,11973.0936
MLT,2008,26192.99141
MLT,2003,20936.34157
MLT,2004,21416.30157
MLT,2015,33995.1833
MLT,2011,28765.29436
MLT,2013,31405.33729
MLT,2014,32488.63337
MLT,2002,20561.70481
MLT,2007,24883.51975
MUS,1994,6109.821318
MUS,2007,13328.34086
MUS,1995,6448.993211
MUS,2009,14815.80799
MUS,1991,5096.760049
MUS,2008,14270.16945
MUS,2001,9138.775496
MUS,1993,5825.886673
MUS,1996,6863.107641
MUS,1990,4774.34867
MUS,1992,5479.869136
MUS,1999,7951.720473
MUS,2.00E+03,8780.062693
MUS,1997,7285.789619
MUS,1998,7730.246045
MUS,2004,10664.04277
MUS,2005,11078.02724
MUS,2006,12335.63549
MUS,2010,15616.00684
MUS,2011,16561.77098
MUS,2012,17408.18871
MUS,2013,18243.51278
MUS,2002,9409.610271
MUS,2003,9876.469131
MUS,2014,19230.65752
MUS,2015,20085.1709
MDV,2012,11373.46296
MDV,1997,
MDV,1999,
MDV,1995,
MDV,1996,
MDV,1998,
MDV,1994,
MDV,2013,11853.99048
MDV,2011,11126.94559
MDV,2015,12770.27132
MDV,2014,12534.70963
MDV,2002,5947.220482
MDV,2003,6788.425933
MDV,2.00E+03,
MDV,2001,5652.745271
MDV,1992,
MDV,1993,
MDV,2007,9112.530361
MDV,2008,10092.70551
MDV,2009,9681.450619
MDV,2010,10301.70575
MDV,2006,8443.880725
MDV,1991,
MDV,1990,
MDV,2005,7088.648653
MDV,2004,7690.620625
MWI,1991,531.0226763
MWI,1995,603.6830359
MWI,1992,499.2085101
MWI,1990,482.4589278
MWI,1998,680.1081732
MWI,1999,690.6672666
MWI,1993,559.7688345
MWI,1994,511.6641235
MWI,2002,664.7474763
MWI,2005,765.2237114
MWI,2.00E+03,697.600804
MWI,2001,660.3855017
MWI,2004,737.5883978
MWI,2009,990.2613624
MWI,2003,698.8007741
MWI,2011,1078.855647
MWI,1997,666.7136489
MWI,2013,1125.476712
MWI,2010,1039.289519
MWI,2012,1085.679
MWI,2014,1174.289937
MWI,2015,1183.605235
MWI,1996,647.5525685
MWI,2007,877.5051002
MWI,2008,934.9315315
MWI,2006,802.8457436
MEX,2002,10348.61558
MEX,2001,10301.61803
MEX,2006,13144.18287
MEX,2014,17205.59144
MEX,2.00E+03,10318.53201
MEX,2009,13934.15677
MEX,2010,14603.16786
MEX,2011,15754.19717
MEX,2013,16527.64201
MEX,1999,9710.504262
MEX,2005,12070.89609
MEX,1990,6019.262211
MEX,2012,16289.56528
MEX,2004,11198.54857
MEX,1993,8442.989675
MEX,1994,8853.980983
MEX,2003,10588.34485
MEX,2008,14272.19494
MEX,1998,9265.635751
MEX,1996,8348.036545
MEX,1997,8926.818417
MEX,2015,16988.383
MEX,2007,13717.46046
MEX,1992,6600.661917
MEX,1995,7978.610395
MEX,1991,6353.257303
MYS,2001,12882.24642
MYS,2014,25765.75852
MYS,2015,26950.33532
MYS,1990,6755.139214
MYS,1991,7442.434759
MYS,2013,24230.86246
MYS,1995,10527.56061
MYS,1996,11495.00061
MYS,1997,12233.02226
MYS,1999,11757.03284
MYS,2010,20675.01747
MYS,2011,21866.34075
MYS,2.00E+03,12797.96613
MYS,2002,13513.41243
MYS,2003,14306.64022
MYS,2006,17587.37531
MYS,2012,23124.86466
MYS,1993,8856.232592
MYS,1994,9630.920199
MYS,2009,19409.15979
MYS,2007,19412.04923
MYS,1998,11173.92518
MYS,2008,20098.88195
MYS,2005,16453.1206
MYS,1992,8074.85617
MYS,2004,15410.54472
MOZ,2003,558.3079979
MOZ,2004,600.5492643
MOZ,1993,256.629205
MOZ,1994,267.598162
MOZ,1991,256.0628558
MOZ,1995,269.6375678
MOZ,1998,407.9615172
MOZ,1999,435.1325441
MOZ,2.00E+03,440.3525845
MOZ,1992,239.7393762
MOZ,2002,529.3821578
MOZ,2006,720.4239655
MOZ,2007,772.4257715
MOZ,2001,493.4222085
MOZ,2005,654.6779387
MOZ,2014,1137.316783
MOZ,2015,1192.175329
MOZ,1990,242.3845605
MOZ,1997,370.298009
MOZ,2010,895.4996639
MOZ,2011,951.8253639
MOZ,2013,1069.336403
MOZ,1996,337.7048597
MOZ,2008,818.4804732
MOZ,2012,1010.221252
MOZ,2009,852.8593034
NAM,1993,4140.255602
NAM,1991,3986.485243
NAM,1992,4233.240293
NAM,1994,4177.359565
NAM,2008,7849.99947
NAM,2010,8212.329315
NAM,2007,7617.350335
NAM,2006,7058.513564
NAM,1990,3694.589162
NAM,2002,5169.677046
NAM,2011,8625.717922
NAM,2012,9021.912915
NAM,2005,6480.580238
NAM,2013,9459.183825
NAM,2003,5433.093625
NAM,2004,6197.91768
NAM,1997,4507.708429
NAM,2015,10411.35703
NAM,1995,4301.158348
NAM,1996,4383.932085
NAM,2014,10010.39847
NAM,2.00E+03,4843.200505
NAM,2001,4926.136338
NAM,2009,7797.928202
NAM,1999,4675.756895
NAM,1998,4571.850609
NCL,1994,
NCL,1990,
NCL,1992,
NCL,1993,
NCL,2005,
NCL,1991,
NCL,2002,
NCL,1995,
NCL,1996,
NCL,2001,
NCL,2.00E+03,
NCL,2003,
NCL,2004,
NCL,2007,
NCL,2010,
NCL,2008,
NCL,2006,
NCL,1999,
NCL,2013,
NCL,2012,
NCL,1998,
NCL,2014,
NCL,2009,
NCL,2011,
NCL,2015,
NCL,1997,
NER,1995,578.9229807
NER,2008,791.3179015
NER,1994,572.4323825
NER,2006,720.859443
NER,2007,735.3715889
NER,1993,557.8435728
NER,2.00E+03,603.8282498
NER,1996,588.2929776
NER,1999,621.1404083
NER,1998,638.2062358
NER,2003,665.7174887
NER,2004,659.9820675
NER,1992,555.5550075
NER,1991,600.4893198
NER,2010,804.0510285
NER,2011,807.1930209
NER,1997,593.0051071
NER,2009,761.9909234
NER,2002,642.9859659
NER,2015,955.4833237
NER,2001,637.7278176
NER,1990,585.3607425
NER,2014,949.9087681
NER,2005,686.036867
NER,2013,907.5886376
NER,2012,883.2513773
NGA,2008,4502.205379
NGA,1991,1960.765534
NGA,2005,3676.7075
NGA,2006,3994.771889
NGA,1994,2012.245199
NGA,1995,1997.435084
NGA,2014,5940.570145
NGA,2015,6003.890071
NGA,2009,4723.091456
NGA,2004,3534.047139
NGA,1990,1958.68657
NGA,2001,2340.745918
NGA,1992,1963.962333
NGA,2010,5019.186061
NGA,2003,2638.800223
NGA,2011,5230.598854
NGA,2012,5407.323956
NGA,1993,2001.920405
NGA,1997,2124.145911
NGA,2.00E+03,2247.88503
NGA,1996,2082.834321
NGA,1999,2140.016553
NGA,2002,2404.958884
NGA,2007,4266.961628
NGA,1998,2151.04799
NGA,2013,5637.712125
NIC,1997,2384.550062
NIC,1992,1977.713429
NIC,1993,1973.426093
NIC,2011,4223.427239
NIC,2012,4488.17451
NIC,1996,2296.167272
NIC,1999,2627.258776
NIC,2.00E+03,2754.333031
NIC,1994,2039.315504
NIC,1998,2457.293862
NIC,1991,1969.159022
NIC,2007,3817.186363
NIC,2008,3951.24718
NIC,1990,1951.862766
NIC,1995,2161.182504
NIC,2014,4958.803296
NIC,2015,5200.299685
NIC,2009,3822.164429
NIC,2013,4712.389033
NIC,2004,3178.479409
NIC,2005,3376.96543
NIC,2006,3578.083708
NIC,2003,2975.956176
NIC,2010,3942.82262
NIC,2002,2884.081324
NIC,2001,2858.455737
NLD,2013,48710.3189
NLD,2009,44090.32519
NLD,2012,46707.26971
NLD,1998,27330.73634
NLD,2.00E+03,31572.67803
NLD,2011,46066.65241
NLD,1999,28946.09718
NLD,2004,35440.76332
NLD,2005,37265.34509
NLD,2002,33991.05929
NLD,2003,33701.44031
NLD,2007,43462.04905
NLD,2008,45843.89223
NLD,1994,22048.86006
NLD,2010,44585.52623
NLD,1996,24225.33851
NLD,1997,25708.44298
NLD,2015,49587.00519
NLD,2001,32912.25799
NLD,1991,19848.21926
NLD,2014,49055.3832
NLD,1992,20491.50851
NLD,2006,40620.75965
NLD,1990,18899.8206
NLD,1995,23095.75063
NLD,1993,21095.32112
NOR,1995,24306.60754
NOR,2010,57995.86019
NOR,2011,62060.95853
NOR,2012,65380.24599
NOR,1991,19538.94476
NOR,1992,20579.54136
NOR,2009,55459.98967
NOR,1994,22979.37958
NOR,2007,55847.13872
NOR,2008,61676.11957
NOR,2015,62083.86257
NOR,1996,26792.38323
NOR,1997,28585.31264
NOR,1990,18431.31229
NOR,2002,37959.79481
NOR,1993,21540.07161
NOR,2005,47772.43008
NOR,2006,54110.88265
NOR,2013,67019.81343
NOR,2014,65713.51046
NOR,1999,30555.33875
NOR,2.00E+03,36927.96013
NOR,2001,37873.579
NOR,1998,28157.61551
NOR,2003,38530.80313
NOR,2004,42516.43221
NPL,1997,1078.980654
NPL,1992,859.5486818
NPL,1998,1100.43409
NPL,1999,1144.131152
NPL,1996,1032.558714
NPL,2009,1863.683463
NPL,1993,889.2631812
NPL,2001,1286.472736
NPL,2011,2042.140687
NPL,2012,2153.736493
NPL,2010,1956.465866
NPL,2006,1588.265153
NPL,1990,774.5920996
NPL,1991,829.4093747
NPL,2005,1507.568314
NPL,2.00E+03,1220.46425
NPL,1994,957.0449111
NPL,1995,985.7758438
NPL,2003,1345.907258
NPL,2004,1428.757638
NPL,2015,2462.07461
NPL,2002,1287.734432
NPL,2008,1787.40582
NPL,2013,2251.49768
NPL,2014,2399.772704
NPL,2007,1668.740402
NZL,1997,19133.61374
NZL,1999,20579.00242
NZL,2012,33065.51124
NZL,2015,37575.93055
NZL,2.00E+03,21509.82969
NZL,1998,19327.83065
NZL,2002,23306.45195
NZL,2011,32734.38316
NZL,2003,23963.53112
NZL,2014,37087.93799
NZL,2013,36210.16503
NZL,1994,17096.26115
NZL,1995,17906.86966
NZL,1996,18465.85804
NZL,2001,22507.92861
NZL,2010,31263.78579
NZL,1992,14917.81383
NZL,1993,15962.02253
NZL,2009,30699.30419
NZL,1991,14567.65209
NZL,2004,25086.46266
NZL,2005,25677.26149
NZL,1990,14872.01806
NZL,2008,29860.21278
NZL,2007,29386.94768
NZL,2006,27767.22048
OMN,2011,42479.20132
OMN,1998,32496.86803
OMN,1999,32944.71852
OMN,2015,39971.09273
OMN,1997,31282.79263
OMN,2.00E+03,35293.55446
OMN,2009,46106.33061
OMN,2003,35301.35151
OMN,2012,42827.14617
OMN,2001,37165.86096
OMN,2008,44908.03977
OMN,2010,45892.36668
OMN,2004,35793.47177
OMN,2014,39678.29939
OMN,2007,41624.85985
OMN,1994,26852.20134
OMN,1996,29108.58783
OMN,2013,41216.36494
OMN,2006,39431.16114
OMN,1991,23772.37489
OMN,2002,36507.32629
OMN,1993,26209.25201
OMN,1990,22648.90133
OMN,1995,28094.89768
OMN,2005,36978.69288
OMN,1992,25194.18268
PAN,2015,22237.23826
PAN,1991,5593.843654
PAN,2001,8461.624717
PAN,2012,18663.16817
PAN,1999,8137.85078
PAN,2.00E+03,8383.743202
PAN,2013,19891.81197
PAN,2014,21130.20174
PAN,2002,8621.492567
PAN,1990,5051.531693
PAN,2003,8997.884297
PAN,1996,6976.496462
PAN,1998,7868.860105
PAN,2011,17058.59644
PAN,1995,6719.222356
PAN,1994,6602.22837
PAN,1997,7401.055204
PAN,2009,14443.60317
PAN,2010,15202.21743
PAN,2004,9763.60847
PAN,2006,11675.28121
PAN,1992,6064.57625
PAN,1993,6415.134682
PAN,2005,10611.48289
PAN,2007,13188.96801
PAN,2008,14354.0995
PER,1991,3552.502197
PER,1990,3433.763634
PER,2005,6762.773636
PER,1994,4213.496111
PER,2003,5858.863163
PER,1995,4539.560156
PER,2004,6240.732916
PER,2006,7404.29153
PER,1992,3541.696649
PER,2002,5584.343993
PER,2007,8148.909178
PER,1999,5021.549755
PER,1996,4673.595152
PER,2001,5283.029045
PER,1993,3742.490082
PER,1998,4942.930444
PER,2.00E+03,5202.233898
PER,2014,12161.94439
PER,1997,4982.705014
PER,2008,8956.494023
PER,2013,11828.90552
PER,2010,9755.149812
PER,2015,12529.22863
PER,2012,11145.58507
PER,2009,9010.308107
PER,2011,10449.12766
PYF,2007,
PYF,2008,
PYF,1993,
PYF,2009,
PYF,1991,
PYF,1992,
PYF,2005,
PYF,1996,
PYF,1990,
PYF,2006,
PYF,2012,
PYF,2004,
PYF,1995,
PYF,2010,
PYF,2003,
PYF,2011,
PYF,2013,
PYF,2002,
PYF,1994,
PYF,1997,
PYF,2014,
PYF,2001,
PYF,2.00E+03,
PYF,1998,
PYF,2015,
PYF,1999,
PNG,1994,1621.320665
PNG,2003,1473.066392
PNG,1993,1537.101366
PNG,1995,1559.658193
PNG,2004,1516.942886
PNG,1991,1146.791506
PNG,1992,1302.527618
PNG,2013,2651.813579
PNG,2006,1672.269239
PNG,1990,1038.47601
PNG,2001,1466.036245
PNG,2005,1624.923129
PNG,2014,2868.916341
PNG,1997,1587.082549
PNG,2.00E+03,1472.173297
PNG,2002,1449.254175
PNG,1996,1666.985262
PNG,2012,2525.962109
PNG,1998,1503.736501
PNG,2015,
PNG,2011,2345.065877
PNG,2007,1795.976583
PNG,2008,1906.657151
PNG,1999,1514.921817
PNG,2010,2122.70745
PNG,2009,1992.353002
PHL,1995,2886.996021
PHL,2008,5126.222731
PHL,1994,2764.781316
PHL,2007,4899.392332
PHL,2.00E+03,3350.700952
PHL,1996,3041.788005
PHL,1993,2655.056833
PHL,1999,3205.48391
PHL,1990,2591.926921
PHL,2011,5754.112442
PHL,1998,3129.606237
PHL,2006,4546.350973
PHL,2010,5524.15441
PHL,1991,2597.1972
PHL,2009,5147.801513
PHL,1997,3182.757832
PHL,1992,2601.111392
PHL,2001,3452.161429
PHL,2002,3557.433998
PHL,2004,4012.576024
PHL,2005,4261.722997
PHL,2014,7009.809671
PHL,2012,6153.070449
PHL,2003,3731.717535
PHL,2015,7387.317593
PHL,2013,6587.477758
PAK,2007,4054.641798
PAK,2008,4118.690108
PAK,2009,4179.734024
PAK,2005,3586.417778
PAK,1993,2272.163875
PAK,1994,2347.141383
PAK,2006,3845.526136
PAK,2014,4833.655394
PAK,1992,2237.910047
PAK,2003,3046.543167
PAK,2013,4633.001322
PAK,1990,1975.819631
PAK,2010,4209.69803
PAK,2015,5010.813994
PAK,2011,4322.534383
PAK,2012,4460.923073
PAK,1991,2086.240033
PAK,2004,3293.506342
PAK,1998,2590.075423
PAK,1996,2554.032195
PAK,2.00E+03,2775.632634
PAK,1995,2452.747801
PAK,2002,2907.758182
PAK,1999,2662.543374
PAK,2001,2833.043366
PAK,1997,2559.982362
POL,1999,10022.39536
POL,1998,9461.807331
POL,2012,23832.72702
POL,1990,6175.230105
POL,1997,8916.013282
POL,2010,21089.01108
POL,2011,22850.47842
POL,1994,7025.241913
POL,1995,7659.932308
POL,1992,6179.990883
POL,2001,11127.46048
POL,2.00E+03,10644.71385
POL,2015,26862.26833
POL,1996,8254.998488
POL,2013,24740.81001
POL,1993,6546.870033
POL,2007,16781.37789
POL,1991,5912.125841
POL,2004,13350.52408
POL,2003,12256.4189
POL,2014,25730.20696
POL,2008,18310.44321
POL,2009,19266.12953
POL,2005,13895.92354
POL,2002,11781.05635
POL,2006,15150.8957
PRI,2001,28866.16895
PRI,2002,29790.59698
PRI,2012,34272.20442
PRI,2013,35023.66672
PRI,2014,
PRI,2011,34195.60367
PRI,1998,24118.00933
PRI,2005,33392.4209
PRI,2.00E+03,25747.50944
PRI,2003,30727.86275
PRI,2007,34198.68848
PRI,1997,22480.17061
PRI,2008,34443.78037
PRI,2010,33756.80686
PRI,1999,24868.2537
PRI,2004,32122.19033
PRI,1996,21625.842
PRI,2006,34256.91035
PRI,1990,16336.20697
PRI,2015,
PRI,1991,16904.06152
PRI,2009,34071.24489
PRI,1994,19828.9849
PRI,1995,20873.76126
PRI,1992,17875.48226
PRI,1993,18846.33021
PSE,2010,4078.495891
PSE,2009,4053.048934
PSE,1995,2033.954977
PSE,1996,2124.538021
PSE,2011,4356.34182
PSE,2015,5020.119619
PSE,2013,4655.14936
PSE,2008,3423.59634
PSE,2006,3844.389751
PSE,1992,
PSE,2012,4931.002181
PSE,1997,2560.860961
PSE,2014,4550.173202
PSE,1998,3178.090713
PSE,1993,
PSE,1994,1945.04791
PSE,2007,3780.691168
PSE,1990,
PSE,1991,
PSE,1999,3710.124431
PSE,2.00E+03,3331.356153
PSE,2005,4010.147763
PSE,2001,3106.931617
PSE,2003,3300.10837
PSE,2004,3592.666869
PSE,2002,3031.45182
PRT,1998,16674.57277
PRT,2010,27360.96112
PRT,2.00E+03,18872.37901
PRT,1997,15780.04863
PRT,1990,11762.11007
PRT,2011,26780.21491
PRT,2002,20367.66441
PRT,1991,12713.77327
PRT,2009,26496.18036
PRT,2001,19585.46948
PRT,1994,13550.93801
PRT,1995,14376.16284
PRT,1999,17723.46332
PRT,2012,26454.1026
PRT,2013,27924.72563
PRT,2006,24669.56698
PRT,1996,14903.32216
PRT,1992,13155.4924
PRT,1993,13177.16446
PRT,2004,21490.81623
PRT,2008,26631.56396
PRT,2003,20839.63403
PRT,2007,25695.86767
PRT,2015,29689.43235
PRT,2005,22739.58966
PRT,2014,28892.93176
PLW,1998,11534.05117
PLW,2011,12947.90758
PLW,1997,11434.01561
PLW,2003,11597.76027
PLW,2010,12157.3001
PLW,1992,10006.24344
PLW,2012,13510.03458
PLW,1996,11254.66542
PLW,2009,11700.53932
PLW,2.00E+03,10802.46843
PLW,1995,10266.97003
PLW,1994,9311.554994
PLW,1999,10870.4568
PLW,2005,13181.43646
PLW,2001,11389.04246
PLW,2002,12219.35817
PLW,2008,12845.3008
PLW,1993,8736.363805
PLW,2013,13289.39507
PLW,2014,13984.12497
PLW,2015,15317.16622
PLW,2004,12676.92342
PLW,1991,10737.94635
PLW,2007,13416.13498
PLW,1990,
PLW,2006,13144.5549
PRY,1999,4925.629615
PRY,2013,8514.175374
PRY,1998,5022.597514
PRY,2011,7504.677492
PRY,1991,4066.453389
PRY,1997,5073.927266
PRY,2012,7447.174726
PRY,2002,4780.154483
PRY,2003,4996.040368
PRY,2.00E+03,4822.976061
PRY,2014,8955.58094
PRY,1994,4543.123153
PRY,1995,4840.225631
PRY,1990,3901.573552
PRY,2001,4797.718424
PRY,2010,7142.057039
PRY,1992,4125.37911
PRY,1996,4893.255335
PRY,2015,9198.498534
PRY,2008,6621.203833
PRY,2009,6322.524743
PRY,1993,4325.498383
PRY,2004,5251.988258
PRY,2005,5448.981171
PRY,2007,6188.423416
PRY,2006,5799.017847
QAT,1991,
QAT,2003,93110.31288
QAT,1993,
QAT,2002,92702.05262
QAT,2013,135923.4715
QAT,1996,
QAT,1994,
QAT,1995,
QAT,1992,
QAT,2014,139174.2788
QAT,2004,104097.2586
QAT,2012,133557.8526
QAT,1990,
QAT,1999,
QAT,2006,111246.2552
QAT,2001,88051.19527
QAT,2005,101030.9485
QAT,1998,
QAT,2.00E+03,85689.0213
QAT,2015,141542.6628
QAT,1997,
QAT,2009,113286.4317
QAT,2010,123592.9873
QAT,2011,132514.4949
QAT,2007,112973.9014
QAT,2008,115043.9161
ROU,2.00E+03,5873.463317
ROU,2012,18983.38247
ROU,1999,5632.323435
ROU,2003,7820.422076
ROU,2013,19877.50661
ROU,2002,7179.198932
ROU,2015,22124.3433
ROU,2011,18095.01274
ROU,2005,9723.534337
ROU,2001,6588.459563
ROU,2009,16013.34616
ROU,2006,11694.18659
ROU,1997,5600.824626
ROU,1998,5576.064493
ROU,2014,20796.98856
ROU,2010,17180.51047
ROU,1996,5776.643132
ROU,2004,9137.603686
ROU,2008,16301.94346
ROU,1992,4494.540228
ROU,1993,4678.189173
ROU,1995,5449.936716
ROU,1990,5258.982065
ROU,1991,4773.334866
ROU,2007,13442.61225
ROU,1994,4972.829741
SRB,2002,6800.879652
SRB,2015,14111.90131
SRB,2001,6151.868233
SRB,2013,13772.54655
SRB,1991,
SRB,2.00E+03,5721.741945
SRB,1993,
SRB,2004,8070.216444
SRB,2012,13108.04525
SRB,1990,
SRB,2011,12967.87138
SRB,1996,5087.506543
SRB,2014,13806.03304
SRB,1999,5175.049359
SRB,2003,7197.419257
SRB,1994,
SRB,1997,5561.910748
SRB,1998,5780.801407
SRB,1995,4873.111796
SRB,2009,11841.84782
SRB,2006,9615.653634
SRB,1992,
SRB,2010,12098.69311
SRB,2005,8706.981641
SRB,2007,10472.05174
SRB,2008,11921.80251
RUS,1991,7844.086114
RUS,1990,8012.802317
RUS,2005,11822.3709
RUS,1992,6854.085483
RUS,1997,5697.327822
RUS,2003,9253.577429
RUS,2004,10231.42645
RUS,2007,16648.58686
RUS,1996,5515.985165
RUS,1995,5611.658378
RUS,1994,5736.160138
RUS,1999,5914.300411
RUS,2.00E+03,6825.411391
RUS,2009,19386.5844
RUS,1993,6416.169193
RUS,1998,5460.354978
RUS,2006,14916.18526
RUS,2001,7367.609061
RUS,2002,8029.122652
RUS,2012,25316.63579
RUS,2014,25094.7271
RUS,2015,24451.37495
RUS,2008,20163.58765
RUS,2010,20497.93408
RUS,2013,24165.32683
RUS,2011,24074.36458
RWA,2009,1230.524243
RWA,2010,1301.696952
RWA,1993,649.8877051
RWA,1994,346.9750253
RWA,1995,485.7220915
RWA,1992,648.3438443
RWA,2007,1072.052347
RWA,2006,996.6718639
RWA,2008,1181.54477
RWA,2011,1397.224691
RWA,2004,838.7034648
RWA,2013,1569.162855
RWA,1997,586.83326
RWA,1991,568.3805979
RWA,1990,549.6198537
RWA,2005,907.1073812
RWA,1996,540.7160882
RWA,1998,596.171408
RWA,2015,1762.314126
RWA,2012,1510.67811
RWA,1999,605.0001059
RWA,2014,1669.507522
RWA,2.00E+03,633.7507518
RWA,2003,775.7606251
RWA,2002,762.6580987
RWA,2001,678.4020688
SAU,2014,52268.29556
SAU,2001,28002.60433
SAU,2002,27639.68947
SAU,2007,38814.51442
SAU,2003,29453.78144
SAU,2012,49729.51749
SAU,2013,50670.71638
SAU,1998,27311.37864
SAU,2006,36601.90395
SAU,2.00E+03,28013.20959
SAU,1999,26829.62029
SAU,2005,34552.3445
SAU,2008,41853.09966
SAU,1990,22843.10037
SAU,2011,47474.04338
SAU,1997,26926.71553
SAU,1996,26443.08106
SAU,2009,41897.8915
SAU,2010,43351.76769
SAU,2004,32105.37336
SAU,1992,25915.73931
SAU,2015,53538.79043
SAU,1991,24945.54538
SAU,1995,25755.39033
SAU,1994,25836.72981
SAU,1993,25809.41717
SLB,2009,1655.210388
SLB,2008,1763.154933
SLB,2010,1752.11988
SLB,1996,1675.351577
SLB,2012,2062.454263
SLB,1995,1665.309821
SLB,2015,2200.934181
SLB,2011,1976.4069
SLB,1994,1550.428433
SLB,2007,1651.874965
SLB,1992,1382.307907
SLB,1993,1430.268921
SLB,2013,2114.567732
SLB,2014,2141.012127
SLB,1998,1634.849154
SLB,1991,1233.775496
SLB,2006,1534.731167
SLB,2005,1426.119018
SLB,1990,1158.601909
SLB,2001,1256.852442
SLB,1999,1607.280038
SLB,1997,1633.417899
SLB,2.00E+03,1371.662572
SLB,2003,1278.507124
SLB,2004,1343.430957
SLB,2002,1208.018933
SYC,1999,14214.01993
SYC,1990,9188.613001
SYC,2010,19953.1605
SYC,1997,13042.45707
SYC,2009,19131.33174
SYC,2001,14607.23869
SYC,2011,22556.58257
SYC,2002,14559.34877
SYC,1996,11588.2181
SYC,2.00E+03,14626.46037
SYC,2013,25655.82295
SYC,1994,11033.27516
SYC,1998,14015.11587
SYC,2008,19274.84812
SYC,2012,24251.52397
SYC,1993,11184.5616
SYC,1995,11007.37547
SYC,1991,9627.452827
SYC,1992,10503.78455
SYC,2003,14134.48392
SYC,2006,17516.54847
SYC,2007,19755.66719
SYC,2015,27177.17408
SYC,2004,14161.5154
SYC,2005,15859.91946
SYC,2014,26564.96764
SDN,1998,1644.241771
SDN,1997,1603.987846
SDN,2011,3478.252239
SDN,2012,3981.989759
SDN,2010,3175.273943
SDN,2003,2101.944562
SDN,2004,2180.530388
SDN,1996,1467.877466
SDN,1994,1336.077848
SDN,1993,1337.153885
SDN,1995,1401.900597
SDN,1999,1673.593193
SDN,2008,3080.764727
SDN,2.00E+03,1769.652859
SDN,2001,1873.735559
SDN,2002,1968.097677
SDN,2015,4387.896396
SDN,2009,3116.2031
SDN,1992,1290.004375
SDN,2014,4231.195729
SDN,2006,2591.937508
SDN,1990,1133.190329
SDN,2013,4136.089387
SDN,2007,2883.714026
SDN,2005,2351.119436
SDN,1991,1221.453106
SWE,1999,27148.37688
SWE,2.00E+03,29257.98526
SWE,1998,25478.29167
SWE,1990,20096.18657
SWE,2012,44724.97434
SWE,2014,46445.77191
SWE,2013,45714.45767
SWE,2003,31470.89574
SWE,1995,22774.64752
SWE,2004,33551.70558
SWE,2015,47855.14275
SWE,2011,43755.06044
SWE,1992,20490.29925
SWE,1996,23606.48544
SWE,2001,29701.99742
SWE,2002,30587.76252
SWE,2009,39693.3253
SWE,1993,20425.51147
SWE,1997,24446.8462
SWE,2010,41667.83209
SWE,2005,33967.18753
SWE,1994,21559.10829
SWE,1991,20387.68275
SWE,2006,37439.83703
SWE,2008,41853.69618
SWE,2007,40563.8388
SGP,1991,23751.97812
SGP,1996,34386.91235
SGP,1992,25245.29588
SGP,1990,22167.95169
SGP,2003,45744.13538
SGP,2014,83798.58923
SGP,1994,30858.91878
SGP,1995,32707.70385
SGP,2006,59926.48344
SGP,1993,28107.75207
SGP,2004,50849.67523
SGP,2002,42316.45801
SGP,2013,80767.55972
SGP,2015,85382.30227
SGP,2.00E+03,40928.33705
SGP,2001,40358.97452
SGP,2005,55105.96589
SGP,1998,34989.32959
SGP,1999,37390.08745
SGP,2010,70561.0834
SGP,2012,77173.2383
SGP,2007,64387.80508
SGP,2008,63361.32069
SGP,1997,36624.77003
SGP,2011,74910.18253
SGP,2009,61572.02253
SVN,2001,18998.77439
SVN,2.00E+03,18036.46727
SVN,2007,27594.79118
SVN,2003,21132.38649
SVN,2004,22792.92798
SVN,2014,31022.15563
SVN,2002,20305.02222
SVN,2012,28841.92306
SVN,2006,25777.98669
SVN,1990,
SVN,2015,31990.47623
SVN,2011,28804.70152
SVN,2013,29558.64228
SVN,1999,17067.16291
SVN,2009,27504.07207
SVN,2010,27792.97798
SVN,1997,15260.28352
SVN,2005,23945.25534
SVN,1996,14272.6555
SVN,1992,
SVN,1994,
SVN,1998,16024.40078
SVN,1991,
SVN,1993,
SVN,2008,29624.19018
SVN,1995,13547.2229
SVK,2001,12399.75735
SVK,2014,29045.75154
SVK,1992,7131.251978
SVK,2002,13294.49459
SVK,1991,
SVK,2.00E+03,11347.91207
SVK,2013,27922.84218
SVK,1996,9361.237062
SVK,2015,29931.24697
SVK,2003,14138.90916
SVK,2004,15198.91969
SVK,2011,25835.00476
SVK,1990,
SVK,1999,10700.7066
SVK,2012,26647.42196
SVK,1994,8021.870668
SVK,1997,10061.34678
SVK,1998,10602.39907
SVK,2010,25010.54458
SVK,2009,23082.79056
SVK,1995,8642.396557
SVK,2007,21156.83045
SVK,1993,7424.983182
SVK,2005,16616.13454
SVK,2006,18875.52455
SVK,2008,23691.64388
SLE,1992,777.1207464
